"source";"fam";"io";"io_short";"fam_single";"fam_orig";"fio_full";"fio_short";"wikidata_id";"wikidata_url"
"Мамин, Дмитрий Наркисович (Мамин-Сибиряк)";"Мамин";"Дмитрий Наркисович (Мамин-Сибиряк)";"Д. Н.";"Мамин";"Мамин";"Мамин, Дмитрий Наркисович (Мамин-Сибиряк)";"Мамин, Д. Н.";"";""
"Давыдова, А. А.";"Давыдова";"А. А.";"А. А.";"Давыдова";"Давыдовой";"";"Давыдова, А. А.";"";""
"Мамина, А. С.";"Мамина";"А. С.";"А. С.";"Мамина";"Маминой";"";"Мамина, А. С.";"";""
"Мамин, Н. М.";"Мамин";"Н. М.";"Н. М.";"Мамин";"Мамину";"";"Мамин, Н. М.";"";""
"Мамины, А. С.";"Мамины";"А. С.";"А. С.";"Мамин";"Маминым";"";"Мамин, А. С.";"";""
"Мамины, Н. М.";"Мамины";"Н. М.";"Н. М.";"Мамин";"Маминым";"";"Мамин, Н. М.";"";""
"Удинцев, Б. Д.";"Удинцев";"Б. Д.";"Б. Д.";"Удинцев";"Удинцеву";"";"Удинцев, Б. Д.";"";""
"Семевский, В. И.";"Семевский";"В. И.";"В. И.";"Семевский";"Семевскому";"";"Семевский, В. И.";"";""
"Мамин, В. Н.";"Мамин";"В. Н.";"В. Н.";"Мамин";"Мамину";"";"Мамин, В. Н.";"";""
"Анучин, Д. Н.";"Анучин";"Д. Н.";"Д. Н.";"Анучин";"Анучину";"";"Анучин, Д. Н.";"";""
"Удинцева, Е. Н.";"Удинцева";"Е. Н.";"Е. Н.";"Удинцева";"Удинцевой";"";"Удинцева, Е. Н.";"";""
"Удинцева, Л. Н.";"Удинцева";"Л. Н.";"Л. Н.";"Удинцева";"Удинцевой";"";"Удинцева, Л. Н.";"";""
"Эртель, М. В.";"Эртель";"М. В.";"М. В.";"Эртель";"Эртель";"";"Эртель, М. В.";"";""
"Ремезов, М. Н.";"Ремезов";"М. Н.";"М. Н.";"Ремезов";"Ремезову";"";"Ремезов, М. Н.";"";""
"Деревянинов, Н. В.";"Деревянинов";"Н. В.";"Н. В.";"Деревянинов";"Деревянинову";"";"Деревянинов, Н. В.";"";""
"Казанцев, Н. В.";"Казанцев";"Н. В.";"Н. В.";"Казанцев";"Казанцеву";"";"Казанцев, Н. В.";"";""
"Попов, Н. В.";"Попов";"Н. В.";"Н. В.";"Попов";"Попову";"";"Попов, Н. В.";"";""
"Телешеву, Н.";"Телешеву";"Н.";"Н.";"Телешеву";"Телешеву";"";"Телешеву, Н.";"";""
"Клер, О. Е.";"Клер";"О. Е.";"О. Е.";"Клер";"Клеру";"";"Клер, О. Е.";"";""
"Гувале-Мамина, О. Ф.";"Гувале-Мамина";"О. Ф.";"О. Ф.";"Гувале-Мамина";"Гувале-Маминой";"";"Гувале-Мамина, О. Ф.";"";""
"Удинцевы";"Удинцевы";"";"";"Удинцева";"Удинцевым";"";"Удинцева";"";""
"Мамин-Сибиряк, Дмитрий Наркисович";"Мамин-Сибиряк";"Дмитрий Наркисович";"Д. Н.";"Мамин-Сибиряк";"Мамин-Сибиряк";"Мамин-Сибиряк, Дмитрий Наркисович";"Мамин-Сибиряк, Д. Н.";"";""
"Мансурова, А. И.";"Мансурова";"А. И.";"А. И.";"Мансурова";"Мансурова";"Мансурова, А. И.";"Мансурова, А. И.";"";""
"Маркевич, Болеслав Михайлович";"Маркевич";"Болеслав Михайлович";"Б. М.";"Маркевич";"Маркевич";"Маркевич, Болеслав Михайлович";"Маркевич, Б. М.";"";""
"Голицын, Н. Н.";"Голицын";"Н. Н.";"Н. Н.";"Голицын";"Голицыну";"";"Голицын, Н. Н.";"";""
"Марков, Евгений Львович";"Марков";"Евгений Львович";"Е. Л.";"Марков";"Марков";"Марков, Евгений Львович";"Марков, Е. Л.";"";""
"Маркович, Богдан Афанасьевич";"Маркович";"Богдан Афанасьевич";"Б. А.";"Маркович";"Маркович";"Маркович, Богдан Афанасьевич";"Маркович, Б. А.";"";""
"Маркович, Мария Александровна (Марко Вовчок)";"Маркович";"Мария Александровна (Марко Вовчок)";"М. А.";"Маркович";"Маркович";"Маркович, Мария Александровна (Марко Вовчок)";"Маркович, М. А.";"";""
"Маркс, Карл Генрих";"Маркс";"Карл Генрих";"К. Г.";"Маркс";"Маркс";"Маркс, Карл Генрих";"Маркс, К. Г.";"";""
"Мартос, Петр Иванович";"Мартос";"Петр Иванович";"П. И.";"Мартос";"Мартос";"Мартос, Петр Иванович";"Мартос, П. И.";"";""
"Мартьянов, Пётр Алексеевич";"Мартьянов";"Пётр Алексеевич";"П. А.";"Мартьянов";"Мартьянов";"Мартьянов, Пётр Алексеевич";"Мартьянов, П. А.";"";""
"Масальский, Константин Петрович";"Масальский";"Константин Петрович";"К. П.";"Масальский";"Масальский";"Масальский, Константин Петрович";"Масальский, К. П.";"";""
"Маслов, Иван Ильич";"Маслов";"Иван Ильич";"И. И.";"Маслов";"Маслов";"Маслов, Иван Ильич";"Маслов, И. И.";"";""
"Мацеёвский, Вацлав";"Мацеёвский";"Вацлав";"В.";"Мацеёвский";"Мацеёвский";"Мацеёвский, Вацлав";"Мацеёвский, В.";"";""
"Мацеёвский, Вацлав-Александр";"Мацеёвский";"Вацлав-Александр";"В.";"Мацеёвский";"Мацеёвский";"Мацеёвский, Вацлав-Александр";"Мацеёвский, В.";"";""
"Мачтет, Григорий Александрович";"Мачтет";"Григорий Александрович";"Г. А.";"Мачтет";"Мачтет";"Мачтет, Григорий Александрович";"Мачтет, Г. А.";"";""
"Мошин, А. Н.";"Мошин";"А. Н.";"А. Н.";"Мошин";"Мошину";"";"Мошин, А. Н.";"";""
"Губернатор";"Губернатор";"";"";"Губернатор";"Губернатору";"";"Губернатор";"";""
"Руднев, Д.";"Руднев";"Д.";"Д.";"Руднев";"Рудневу";"";"Руднев, Д.";"";""
"Вощинина, М. А.";"Вощинина";"М. А.";"М. А.";"Вощинина";"Вощининой";"";"Вощинина, М. А.";"";""
"Иванов, С. В.";"Иванов";"С. В.";"С. В.";"Иванов";"Иванову";"";"Иванов, С. В.";"";""
"Меджнис, Артур Чарльз";"Меджнис";"Артур Чарльз";"А. Ч.";"Меджнис";"Меджнис";"Меджнис, Артур Чарльз";"Меджнис, А. Ч.";"";""
"А. Меджнис — А. С. Пушкин";"А. Меджнис — А. С. Пушкин";"";"";"А. Меджнис — А. С. Пушкин";"А. Меджнис —  А. С. Пушкину";"";"А. Меджнис — А. С. Пушкин";"";""
"Мей С. Г.";"Мей С. Г.";"";"";"Мей С. Г.";"Мей С. Г.";"Мей С. Г.";"Мей С. Г., ";"";""
"Мей, Лев Александрович";"Мей";"Лев Александрович";"Л. А.";"Мей";"Мей";"Мей, Лев Александрович";"Мей, Л. А.";"";""
"Мейер, Яков Иванович";"Мейер";"Яков Иванович";"Я. И.";"Мейер";"Мейер";"Мейер, Яков Иванович";"Мейер, Я. И.";"";""
"Мельгунов, Николай Александрович";"Мельгунов";"Николай Александрович";"Н. А.";"Мельгунов";"Мельгунов";"Мельгунов, Николай Александрович";"Мельгунов, Н. А.";"";""
"Мельников, Павел Иванович (Андрей Перерский)";"Мельников";"Павел Иванович (Андрей Перерский)";"П. И.";"Мельников";"Мельников";"Мельников, Павел Иванович (Андрей Перерский)";"Мельников, П. И.";"";""
"Ширинский-Шихматов, А. П.";"Ширинский-Шихматов";"А. П.";"А. П.";"Ширинский-Шихматов";"Ширинскому-Шихматову";"";"Ширинский-Шихматов, А. П.";"";""
"Гацисский, А. С.";"Гацисский";"А. С.";"А. С.";"Гацисский";"Гацисскому";"";"Гацисский, А. С.";"";""
"Толстой, Д. Н.";"Толстой";"Д. Н.";"Д. Н.";"Толстой";"Толстому";"";"Толстой, Д. Н.";"";""
"Мельникова, Е. А.";"Мельникова";"Е. А.";"Е. А.";"Мельникова";"Мельниковой";"";"Мельникова, Е. А.";"";""
"Субботин, И. И.";"Субботин";"И. И.";"И. И.";"Субботин";"Субботину";"";"Субботин, И. И.";"";""
"Иаков";"Иаков";"";"";"Иаков";"Иакову";"";"Иаков";"";""
"Урусов, М. А.";"Урусов";"М. А.";"М. А.";"Урусов";"Урусову";"";"Урусов, М. А.";"";""
"Лекс, М. И.";"Лекс";"М. И.";"М. И.";"Лекс";"Лексу";"";"Лекс, М. И.";"";""
"Общество любителей российская словесность";"Общество любителей российская словесность";"";"";"Общество любителей российская словесность";"Обществу любителей российской словесности";"";"Общество любителей российская словесность";"";""
"Усов, П. С.";"Усов";"П. С.";"П. С.";"Усов";"Усову";"";"Усов, П. С.";"";""
"Мельников-Печерский, Павел Иванович";"Мельников-Печерский";"Павел Иванович";"П. И.";"Мельников-Печерский";"Мельников-Печерский";"Мельников-Печерский, Павел Иванович";"Мельников-Печерский, П. И.";"";""
