автор;род деятельности;публикация;год публикации;формат публикации (переписка/письмо/отрывки/отрывок);односторонняя / двусторонняя;персоналии;примечания;электронный источник;адресат;количество писем;даты
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М., 1952. Т. 14. Письма. 1848-1852. 487 с., 5 л. ил.;1952;письмо;односторонняя / двусторонняя;С. Т. Аксакову. (1). 19 марта 1849.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М., 1952. Т. 14. Письма. 1848-1852. 487 с., 5 л. ил.;1952;письмо;односторонняя / двусторонняя;А. М. Вьельгорской. (1). 30 марта 1849.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М., 1952. Т. 14. Письма. 1848-1852. 487 с., 5 л. ил.;1952;письмо;односторонняя / двусторонняя;С. М. Соллогуб. (1). 30 марта 1849.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М., 1952. Т. 14. Письма. 1848-1852. 487 с., 5 л. ил.;1952;письмо;односторонняя / двусторонняя;М. И., А. В., Е. В., О. В. Гоголь. (1). конец марта 1849.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М., 1952. Т. 14. Письма. 1848-1852. 487 с., 5 л. ил.;1952;письмо;односторонняя / двусторонняя;М. И., А. В., Е. В. Гоголь. (1). 3 апреля 1849.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М., 1952. Т. 14. Письма. 1848-1852. 487 с., 5 л. ил.;1952;письмо;односторонняя / двусторонняя;О. В. Гоголь. (1). 3 апреля 1849.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М., 1952. Т. 14. Письма. 1848-1852. 487 с., 5 л. ил.;1952;письмо;односторонняя / двусторонняя;В. А. Жуковскому. (1). 3 апреля 1849.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М., 1952. Т. 14. Письма. 1848-1852. 487 с., 5 л. ил.;1952;письмо;односторонняя / двусторонняя;П. А. Плетневу. (1). 3 апреля 1849.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М., 1952. Т. 14. Письма. 1848-1852. 487 с., 5 л. ил.;1952;письмо;односторонняя / двусторонняя;А. А. Иванову. (1). 7 апреля 1849.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М., 1952. Т. 14. Письма. 1848-1852. 487 с., 5 л. ил.;1952;письмо;односторонняя / двусторонняя;А. М. Вьельгорской. (1). 16 апреля 1849.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М., 1952. Т. 14. Письма. 1848-1852. 487 с., 5 л. ил.;1952;письмо;односторонняя / двусторонняя;С. М. Соллогуб. (1). 16 апреля 1849.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М., 1952. Т. 14. Письма. 1848-1852. 487 с., 5 л. ил.;1952;письмо;односторонняя / двусторонняя;А. М. Вьельгорской. (1). вторая половина апреля 1849.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М., 1952. Т. 14. Письма. 1848-1852. 487 с., 5 л. ил.;1952;письмо;односторонняя / двусторонняя;А. О. Смирновой. (1). начало мая 1849.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М., 1952. Т. 14. Письма. 1848-1852. 487 с., 5 л. ил.;1952;письмо;односторонняя / двусторонняя;С. Т. Аксакову. (1). 7 мая 1849.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М., 1952. Т. 14. Письма. 1848-1852. 487 с., 5 л. ил.;1952;письмо;односторонняя / двусторонняя;М. И. Гоголь. (1). 12 мая 1849.;;;;;
Гоголь, Николай Васильевич;писатель;Гоголь Н. В. Полное собрание сочинений. М., 1952. Т. 14. Письма. 1848-1852. 487 с., 5 л. ил.;1952;письмо;односторонняя / двусторонняя;В. А. Жуковскому. (1). 14 мая 1849.;;;;;
