"auth_wikidataid";"dest_wikidataid";"auth_fio_short";"dest_fio_short";"weight"
"Q4131613";"Q208003";"Гаевский, В. П.";"Н. А Некрасов";59
"Q352617";"Q1093709";"Гай, Л.";"Погодин, Д. М.";1
"Q4131962";"Q171976";"Гайдебуров, П. А.";"Островский, Н. Н.";1
"Q4131962";"Q208003";"Гайдебуров, П. А.";"Н. А Некрасов";1
"Q4132269";"Q2628103";"Галахов, А. Д.";"Дружинин, А. В.";1
"Q4132269";"Q171976";"Галахов, А. Д.";"Островский, Н. Н.";2
"Q4132269";"Q208003";"Галахов, А. Д.";"Н. А Некрасов";2
"random_id7e2e8c9bcbc0a036ac48ee0fca94264560536f79";"Q201221";"Галахов, И. П.";"Герцен, А. И.";1
"random_id56e513ffbf605ca2f4d705dfefb791d53848cc36";"random_ida6f5d9c4ab74a18f552cc7de60796c400a744395";"Ган, Е. А.";"Сенковская, А. А.";1
"random_id56e513ffbf605ca2f4d705dfefb791d53848cc36";"random_id5ccea986a06ca17339099e2424a9d9aaf89cc13e";"Ган, Е. А.";"Фадеева, Н. А.";1
"random_id56e513ffbf605ca2f4d705dfefb791d53848cc36";"Q1229486";"Ган, Е. А.";"Сенковский, О. И.";2
"random_id56e513ffbf605ca2f4d705dfefb791d53848cc36";"random_id51a1b9c13750ff9481223981d3847b5b531eaf74";"Ган, Е. А.";"Кривцов, С. И.";1
"random_id4478f0915c57e92c34b6e95021811807813ddef4";"Q374362";"Гандольфи, Д.";"Огарёв, Н. П.";1
"Q1354493";"Q1093709";"Ганка, В.";"Погодин, Д. М.";1
"random_id020c91702b9701286f92bab0970186ce1b9680dc";"Q49509";"Гардовский, ";"Рылеев, К. Ф.";1
"random_ida92baf3fab54c909fca01d81901580ea852caa6f";"Q208003";"Гарновский, М.";"Н. А Некрасов";1
"Q333222";"Q2066821";"Гаршин, В. М.";"Суворин, А. А.";1
"Q333222";"Q333222";"Гаршин, В. М.";"Гаршин, В. М.";1
"Q333222";"Q460052";"Гаршин, В. М.";"Лорис-Меликов, М. Т.";1
"Q333222";"random_id5cf708c1197cfd7f2d0f3b51f8c8ee6430072963";"Гаршин, В. М.";"Официальное лицо";1
"Q333222";"random_idd6b6dc7fbf07191cd72776d64520308db69f1e39";"Гаршин, В. М.";"Павленков, Ф. Ф.";1
"Q28243766";"random_id38cb4f3fa3e7c2f2cddf3964e83a5d3b525f1900";"Ге, Н. Н.";"Веселитская, Л. И.";1
"Q28243766";"Q7243";"Ге, Н. Н.";"Толстой, Л. Н.";124
"Q12857495";"Q2993843";"Гедеонов, А. М.";"Плетнёв, П А.";1
"Q44403";"Q37217";"Гейне, Г.";"Тютчев, Ф. И.";1
"Q2393417";"Q7200";"Геккерн, Л.";"Пушкин, А. С.";3
"Q362139";"Q468067";"Гензельт, А. Л.";"Одоевский, В. Ф.";1
"Q2573183";"Q171242";"Генкель, В. (.";"Гусев, Н. Н.";1
"random_id8a890a8d994f8eb5a8d45e88532ae3ce353f11b4";"Q7200";"Герасимовский, Л.";"Пушкин, А. С.";1
"Q4136971";"Q171976";"Гербель, Н. В.";"Островский, Н. Н.";4
"Q4136971";"Q208003";"Гербель, Н. В.";"Н. А Некрасов";9
"random_ideb1a097dc9dd9ea1d224ffc790b01991bba90377";"Q208003";"Гернгросс, Н. А.";"Н. А Некрасов";1
"Q15992612";"Q2993843";"Герц, К. К.";"Плетнёв, П А.";1
"Q2833388";"Q374362";"Герцен, А. А.";"Огарёв, Н. П.";2
"Q201221";"Q4172868";"Герцен, А. И.";"Салиас-де-Турнемир, Е. В.";1
"Q201221";"random_idd2090338f9b84458c6093f2d2345eb7e2a8b7eb7";"Герцен, А. И.";"Захарьина, Н. А.";1
"Q201221";"Q374362";"Герцен, А. И.";"Огарёв, Н. П.";6
"Q24642720";"Q374362";"Герцен, Н. А.";"Огарёв, Н. П.";2
"random_id45bbd161de97fd851df3ffc55a1f98b51cea3fd8";"Q374362";"Герцен, О. А.";"Огарёв, Н. П.";1
"Q521170";"Q4198599";"Гиляровский, В. А.";"Измайлов, А.";1
"Q521170";"random_idcceb72e474a0d09e582537be7a5f289df86f2309";"Гиляровский, В. А.";"Гиляровские";1
"Q521170";"random_id95b1f711ac4981645d9d35ee284d46e5ce8b42d4";"Гиляровский, В. А.";"ред. «Русского слова»";1
"Q521170";"Q189164";"Гиляровский, В. А.";"Шаляпин, Ф. И.";1
"Q1071573";"Q208003";"Гирс, Д. К.";"Н. А Некрасов";1
"Q2873374";"Q2993843";"Глинка, А. П.";"Плетнёв, П А.";2
"Q4139771";"Q706752";"Глинка, Г. А.";"Кюхельбекер, В. К.";1
"Q181885";"Q468067";"Глинка, М. И.";"Одоевский, В. Ф.";3
"Q181885";"Q740848";"Глинка, М. И.";"Кукольник, Н. В.";3
"Q181885";"Q1967027";"Глинка, М. И.";"Шевырёв, С. П.";1
"Q557124";"Q315858";"Глинка, С. Н.";"Аракчеев, А.";2
"Q557124";"Q4363530";"Глинка, С. Н.";"Писарев, А. А.";1
"Q557124";"Q1995744";"Глинка, С. Н.";"Никитенко, А. В.";1
"Q557124";"Q1585738";"Глинка, С. Н.";"Михайловский-Данилевский, А. И.";2
"Q557124";"random_id6f3dcd680fe1481956742ea817ce74471f20929b";"Глинка, С. Н.";"Греч, А. Н.";1
"Q557124";"Q7200";"Глинка, С. Н.";"Пушкин, А. С.";2
"Q557124";"Q157623";"Глинка, С. Н.";"Жуковский, В. А.";2
"Q557124";"Q677056";"Глинка, С. Н.";"Хвостов, Д. И.";2
"Q557124";"random_id3acbb854b33244014fc1e8312e96fc8e8f90e0a0";"Глинка, С. Н.";"Шульгин, И. П.";1
"Q557124";"Q4369652";"Глинка, С. Н.";"Полевой, К. А.";1
"Q557124";"Q4416693";"Глинка, С. Н.";"Сербинович, К. С.";1
"Q557124";"Q1093709";"Глинка, С. Н.";"Погодин, Д. М.";1
"Q557124";"random_id9d9e021a6add0f1d63de1ce6ba3e995e00086b36";"Глинка, С. Н.";"Московское цензурный комитет";1
"Q557124";"Q2993843";"Глинка, С. Н.";"Плетнёв, П А.";3
"Q557124";"Q30880014";"Глинка, С. Н.";"Бартенев, Ю. Н.";1
"Q180545";"Q315858";"Глинка, Ф. Н.";"Аракчеев, А.";1
"Q180545";"Q76829";"Глинка, Ф. Н.";"Иванов, А. А.";1
"Q180545";"Q1995744";"Глинка, Ф. Н.";"Никитенко, А. В.";1
"Q180545";"Q1585738";"Глинка, Ф. Н.";"Михайловский-Данилевский, А. И.";2
"Q180545";"random_id6a872e9b5cb10727054e30f3dc4868a7d901f92f";"Глинка, Ф. Н.";"Татищево, А. И.";1
"Q180545";"Q7200";"Глинка, Ф. Н.";"Пушкин, А. С.";6
"Q180545";"Q25672";"Глинка, Ф. Н.";"Бенкендорф, А. Х.";1
"Q180545";"Q157623";"Глинка, Ф. Н.";"Жуковский, В. А.";3
"Q180545";"Q4198598";"Глинка, Ф. Н.";"Измайлов, В. В.";1
"Q180545";"Q706752";"Глинка, Ф. Н.";"Кюхельбекер, В. К.";1
"Q180545";"random_ida7f469eaa4af9ff7e52d7602e7fadc7e6fa470fa";"Глинка, Ф. Н.";"Каразин, В. Н.";1
"Q180545";"Q922027";"Глинка, Ф. Н.";"Лажечников, И. И.";2
"Q180545";"random_id42d60c12bf14f1f3cd4069fa554406dd7bd381b9";"Глинка, Ф. Н.";"Хатов, И. И.";1
"Q180545";"random_id58fbe3062b9f8f93852f0f0ecff3367a71cd76ad";"Глинка, Ф. Н.";"издатели «Северной пчелы»";1
"Q180545";"random_idfdee1f32d69f80bb4134b1d77c17e99bd64b86de";"Глинка, Ф. Н.";"Рабус, К.";1
"Q180545";"Q4416693";"Глинка, Ф. Н.";"Сербинович, К. С.";1
"Q180545";"Q2639333";"Глинка, Ф. Н.";"Максимович, М. А.";1
"Q180545";"random_id9d13c01eeaad85a3d0bda0753fe13956d0b207a8";"Глинка, Ф. Н.";"Милорадович, М. А.";1
"Q180545";"Q4415106";"Глинка, Ф. Н.";"Семевский, М. И.";1
"Q180545";"Q4266412";"Глинка, Ф. Н.";"Лонгинов, М. Н.";1
"Q180545";"Q1093709";"Глинка, Ф. Н.";"Погодин, Д. М.";1
"Q180545";"Q665996";"Глинка, Ф. Н.";"Гнедич, Н. И.";1
"Q180545";"random_id646dbeecfe3ef15d8f1c81052bccd2f445fc0c78";"Глинка, Ф. Н.";"Лонгинов, Н. М.";1
"Q180545";"Q372087";"Глинка, Ф. Н.";"Мордвинов, Н. С.";1
"Q180545";"Q130734";"Глинка, Ф. Н.";"Император Николай I";1
"Q180545";"Q2993843";"Глинка, Ф. Н.";"Плетнёв, П А.";4
"Q180545";"Q4528431";"Глинка, Ф. Н.";"Щебальский, П. К.";1
"Q180545";"Q471220";"Глинка, Ф. Н.";"Чаадаев, П. Я.";1
"Q180545";"random_id3ff3512bdb7ce17d2b7a307f265564d5dba9666b";"Глинка, Ф. Н.";"председатель Общества любителей российской словесности";1
"Q180545";"random_ide2738cae3ec59516270f929a6c581d0bbec57b6c";"Глинка, Ф. Н.";"Глинки, С. Н.";1
"Q180545";"random_idc8afa6ef705a79d3602553135e4c02bdd54e8c36";"Глинка, Ф. Н.";"Глинки, М. В.";1
"Q665996";"Q327015";"Гнедич, Н. И.";"Дельвиг, А. А.";2
"Q665996";"random_id86093363734e696d842de70d3acf0abaad0c4f31";"Гнедич, Н. И.";"Батюшкова, А. Н.";1
"Q665996";"Q4333578";"Гнедич, Н. И.";"Оленин, А. Н.";3
"Q665996";"random_id580c253aef88d3499605003b79c18ca69a28d2d0";"Гнедич, Н. И.";"Зонтаг, А. П.";1
"Q665996";"random_id56a20b173f5d8de77ec5944cb2b6b2195299c0a4";"Гнедич, Н. И.";"Юшневский, А. П.";1
"Q665996";"Q7200";"Гнедич, Н. И.";"Пушкин, А. С.";13
"Q665996";"random_id704deaa35b214edcace5270c4eb4d755dde1b66a";"Гнедич, Н. И.";"Смирдин, А. Ф.";1
"Q665996";"Q157623";"Гнедич, Н. И.";"Жуковский, В. А.";38
"Q665996";"Q4198598";"Гнедич, Н. И.";"Измайлов, В. В.";1
"Q665996";"Q713704";"Гнедич, Н. И.";"Капнист, В. В.";1
"Q665996";"Q706752";"Гнедич, Н. И.";"Кюхельбекер, В. К.";2
"Q665996";"random_id05fa011a61f0225bf00f15c299d3e74f17ec71a5";"Гнедич, Н. И.";"Державин, Г. Р.";1
"Q665996";"Q677056";"Гнедич, Н. И.";"Хвостов, Д. И.";1
"Q665996";"random_id067c267d6b2d2c9d02a8be3d3e93a4a7470b44ca";"Гнедич, Н. И.";"Муравьёва, Е. Ф.";1
"Q665996";"Q981960";"Гнедич, Н. И.";"Киреевский, И. В.";1
"Q665996";"Q968274";"Гнедич, Н. И.";"Козлов, И. И.";1
"Q665996";"random_id19cd32dea74361953551db8af551591b18c4cd0a";"Гнедич, Н. И.";"Гнедич, И. П.";1
"Q665996";"random_id412d20c54fd95ddcacdb7d589a995fbc01949477";"Гнедич, Н. И.";"Гнедич, И. Ю.";1
"Q665996";"random_idcad0dd2140c8f76a602a7f7c912813fd6dcc5463";"Гнедич, Н. И.";"Константин Павлович";1
"Q665996";"Q629784";"Гнедич, Н. И.";"Загоскин, М. Н.";5
"Q665996";"Q4196878";"Гнедич, Н. И.";"Иванчин-Писарев, Н. Д.";1
"Q665996";"Q546048";"Гнедич, Н. И.";"Румянцев, Н. П.";1
"Q665996";"random_id26fec742af704edc3c8c401e33b5671ca76cc96a";"Гнедич, Н. И.";"Сушков, П. В.";1
"Q665996";"Q4370574";"Гнедич, Н. И.";"Полозов";1
"Q665996";"Q704501";"Гнедич, Н. И.";"С. С.Уваров";2
"Q4140637";"Q4143702";"Гнедич, П. П.";"Горбунов, И. И.";2
"Q4140637";"Q2011866";"Гнедич, П. П.";"Южин, А. И.";2
"Q4140637";"random_idd8521135a74d4beab92f399d5469a8929102e446";"Гнедич, П. П.";"ред. «Нового времени»";2
"Q43718";"random_id00c774a1d6a3d5d118f5cc0395037dbfa00314ca";"Гоголь, Н. В.";"Россет, А О.";1
"Q43718";"random_idf78aeb0c666e37c87a734d7259527ab4adc8612e";"Гоголь, Н. В.";"Смирнова, А О.";2
"Q43718";"Q2629245";"Гоголь, Н. В.";"Толстой, А. П.";29
"Q43718";"random_id4c58b4e7d2d6c14e76402c622dbe80e677661f47";"Гоголь, Н. В.";"Данилевский, А С.";1
"Q43718";"random_id892f238c194e7eec8452221691c7d482bbd29582";"Гоголь, Н. В.";"Дегуров, А. А.";1
