автор;род деятельности;публикация;год публикации;формат публикации (переписка/письмо/отрывки/отрывок);односторонняя / двусторонняя;персоналии;примечания;электронный источник;адресат;количество писем;даты
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;С. Л. Клячко. (1). 29 мая 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Эрнесту Ренану. (1). 24 марта – 29 мая 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;А. Н. Тургеневу. (1). 29 мая 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Генри Джеймсу. (1). 30 мая 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;С. Л. Клячко. (1). 31 мая 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Г. О. Гинцбургу. (1). 31 мая 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Вильяму Рольстону. (1). 31 мая 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Гюставу Флоберу. (1). 1 июня 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;П. Л. Лаврову. (1). 2 июня 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Юджину Скайлеру. (1). 2 июня 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;М. М. Стасюлевичу. (1). 2 июня 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Л. Я. Стечькиной. (1). 2 июня 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;А. В. Топорову. (1). 2 июня 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Н. А. Щепкину. (1). Конец мая – 3 июня 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Полине Виардо. (1). 4 июня 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Г. О. Гинцбургу. (1). 11 июня 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;П. В. Анненкову. (1). 12 июня 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;А. Н. Луканиной. (1). 12 июня 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;И. Я. Павловскому. (1). 12 июня 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Б. А. Чивилеву. (1). 12 июня 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Н. А. Щепкину. (1). 12 июня 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Г. О. Гинцбургу. (1). 13 июня 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Полине Брюэр. (1). 16 июня 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Луи Леже. (1). 16 июня 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;И. Я. Павловскому. (1). 18 июня 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;М. М. Стасюлевичу. (1). 18 июня 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;А. Н. Пыпину. (1). 18 июня 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Я. Н. Ханыкову. (1). 18 июня 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Д. В. Григоровичу. (1). 20 июня 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;И. П. Похитонову. (1). 20 июня 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;А. В. Топорову. (1). 20 июня 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;М. И. Семевскому. (1). 20 июня 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;М. М. Антокольскому. (1). 21 июня 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;П. Л. Лаврову. (1). 23 июня 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Б. А. Чивилеву. (1). 24 июня 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;П. В. Анненкову. (1). 25 июня 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Комитету Международной литературной ассоциации. (1). 25 июня 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;П. Л. Лаврову. (1). 25 июня 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Н. А. Щепкину. (1). 25 июня 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Н. А. Щепкину. (1). 25 июня 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Полине Брюэр. (1). 27 июня 1879.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Полное собрание сочинений и писем: В 30 т. Письма. В 18 т.: Т. 16, кн. 2. Письма, 1879. М.: Наука, 2018. 716 с.;2018;письмо;односторонняя;Б. А. Чивилеву. (1). 30 июня 1879.;;;;;
