автор;род деятельности;публикация;год публикации;формат публикации (переписка/письмо/отрывки/отрывок);односторонняя / двусторонняя;персоналии;примечания;электронный источник
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;А. Н. Островскому. (1). 30 декабря 1864.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;А. А. Чумикову. (1). 13 января 1865.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;А. А. Чумикову. (1). 29 января 1865.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;И. С. Тургеневу. (1). 13 февраля 1865.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;С. Н. Федорову. (1). 25 февраля 1865.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;А. Е. Врангелю. (1). 31 марта—14 апреля 1865.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;Н. П. Сусловой. (1). 19 апреля 1865.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;Е. П. Ковалевскому. (1). 9 мая 1865.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;Н. Ф. Бунакову. (1). 15 мая 1865.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;П. А. Исаеву. (1). 30 мая 1865.;;
Достоевский, Фёдор Михайлович;писатель, философ, публицист;Достоевский Ф. М. Полное собрание сочинений: В 30 т. Л. : Наука. Ленинградское отделение, 1985. – Т. 28, кн. 2. Письма, 1860-1868. 616 с.;1985;письмо;односторонняя;Е. П. Ковалевскому. (1). 6 июня 1865.;;
