"автор";"род деятельности";"публикация";"год публикации";"формат публикации (переписка/письмо/отрывки/отрывок)";"односторонняя / двусторонняя";"персоналии";"примечания";"электронный источник"
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"В. Ф. Одоевскому. (1). осень 1823.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"М. С. Грибоедовой. (1). конец сентября — не позднее 17 декабря 1823.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"А. H. Верстовскому. (1). декабрь 1823.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"A. Н. Верстовскому. (1). декабрь 1823.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"П. А. Вяземскому. (1). 11 мая 1824.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"С. Н. Бегичеву. (1). 10 июня 1824.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"П. А. Вяземскому. (1). 27 июня 1824.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"П. А. Вяземскому. (1). 11 июля 1824.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"С. Н. Бегичеву. (1). 12 июля 1824.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"С. Н. Бегичеву. (1). 31 августа 1824.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"Ф. В. Булгарину. (1).  (1). октября 1824.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"П. А. Катенину. (1). 17 октября 1824.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"Н. И. Гречу. (1). 24 октября 1824.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"С. Н. Бегичеву. (1). 4 января 1825.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"С. Н. Бегичеву. (1). 25 января 1825.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"П. А. Катенину. (1). первая половина января — 14 февраля 1825.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"Ф. В. Булгарину. (1). январь—февраль 1825.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"Ф. В. Булгарину. (1). февраль 1825.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"С. Н. Бегичеву. (1). 18 мая 1825.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"С. Н. Бегичеву. (1). 4 июня 1825.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"B. Ф. Одоевскому. (1). 10 июня 1825.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"C. Н. Бегичеву. (1). 9 июля 1825.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"С. Н. Бегичеву. (1). 9 сентября 1825.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"С. Н. Бегичеву. (1). 12 сентября 1825.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"A. А. Бестужеву. (1). 22 ноября 1825.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"B. К. Кюхельбекеру. (1). 27 ноября 1825.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"C. Н. Бегичеву. (1). 7 декабря 1825.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"A. А. Жандру; В. С. Миклашевич. (1). 12 декабря 1825.";;
"Грибоедов, Александр Сергеевич";"дипломат, поэт, драматург, пианист и композитор";"Грибоедов А. С. Полное собрание сочинений: В 3 т. Рос. акад. наук. Ин-т рус. лит (Пушк. дом). — СПб.: Нотабене, 1995—2006.";2006;"письмо";"односторонняя / двусторонняя";"Н. И. Гречу; Ф. В. Булгарину. (1). 17 февраля 1826.";;
