автор;род деятельности;публикация;год публикации;формат публикации (переписка/письмо/отрывки/отрывок);односторонняя / двусторонняя;персоналии;примечания;электронный источник
Лермонтов, Михаил Юрьевич;поэт;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;А. И. Бибикову. (1). Вторая половина февраля 1841.
Лермонтов, Михаил Юрьевич;поэт;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;О. С. Одоевской. (1). Февраль — апрель 1841.
Лермонтов, Михаил Юрьевич;поэт;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;А. А. Краевскому. (1). 13—14 апреля 1841.
Лермонтов, Михаил Юрьевич;поэт;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;Е. А. Арсеньевой. (1). 20 апреля 1841.
Лермонтов, Михаил Юрьевич;поэт;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;Е. А. Арсеньевой. (1). 10 мая 1841.
Лермонтов, Михаил Юрьевич;поэт;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;С. Н. Карамзиной. (1). 10 мая 1841.
Лермонтов, Михаил Юрьевич;поэт;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;Е. А. Арсеньевой. (1). 28 июня 1841.
Лопухина, Мария Александровна;дворянка, конфидентка поэта М. Ю. Лермонтова;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;;М. Ю. Лермонтову. (1). 12 октября 1832.
Верещагина, Александра Михайловна;двоюродная сестра В.А. Лопухиной, родственница М. Ю. Лермонтова;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;отрывок;односторонняя;М. Ю. Лермонтову. (1). 13 октября 1832.
Лопухин, Алексей Александрович;камергер, действительный статский советник, университетский приятель М. Ю. Лермонтова ;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;М. Ю. Лермонтову. (1). ноябрь 1832.
Винсон;англичанин, возможно гувернер М. Ю. Лермонтова;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;отрывок;односторонняя;М. Ю. Лермонтову. (1). 1832.
Лопухин, Алексей Александрович;камергер, действительный статский советник, университетский приятель М. Ю. Лермонтова ;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;М. Ю. Лермонтову. (1). 7 января 1833.
Лопухин, Алексей Александрович;камергер, действительный статский советник, университетский приятель М. Ю. Лермонтова ;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;М. Ю. Лермонтову. (1). 25 февраля 1833.
Верещагина, Александра Михайловна;двоюродная сестра В.А. Лопухиной, родственница М. Ю. Лермонтова;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;отрывок;односторонняя;М. Ю. Лермонтову. (1). 1833.
Верещагина, Александра Михайловна;двоюродная сестра В.А. Лопухиной, родственница М. Ю. Лермонтова;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;М. Ю. Лермонтову. (1). 18 августа 1835.
Арсеньева, Елизавета Алексеевна (Столыпина);бабушка М. Ю. Лермонтова по линии матери;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;М. Ю. Лермонтову. (1). 18 октября 1835.
Одоевский, Владимир Фёдорович;писатель;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;записка;односторонняя;М. Ю. Лермонтову. (1). не ранее 5 августа 1839.
Лопухина, Мария Александровна;дворянка, конфидентка поэта М. Ю. Лермонтова;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;письмо;односторонняя;М. Ю. Лермонтову. (1). 12 октября 1832.
Верещагина, Александра Михайловна;двоюродная сестра В.А. Лопухиной, родственница М. Ю. Лермонтова;Лермонтов М. Ю. Собрание сочинений: В 4 т. Л.: Наука. Ленингр. отд-ние, 1979—1981. Т. 4. Проза. Письма. 1981. С. 433—521. ;1981;отрывок;односторонняя;М. Ю. Лермонтову. (1). 13 октября 1832.
