"автор";"род деятельности";"публикация";"год публикации";"формат публикации (переписка/письмо/отрывки/отрывок)";"односторонняя / двусторонняя";"персоналии";"примечания";"электронный источник"
"Жуковский, Василий Андреевич";"поэт, переводчик, критик, педагог";"Жуковский В. А. Полное собрание сочинений и писем: В 20 т. — М.: Издательский Дом ЯСК Т. 15: Письма 1795—1817-х годов — 2019.";2019;"письмо";"односторонняя / двусторонняя";"А. И. Тургеневу. (1). вторая половина ноября 1810.";;
"Жуковский, Василий Андреевич";"поэт, переводчик, критик, педагог";"Жуковский В. А. Полное собрание сочинений и писем: В 20 т. — М.: Издательский Дом ЯСК Т. 15: Письма 1795—1817-х годов — 2019.";2019;"письмо";"односторонняя / двусторонняя";"П. А. Вяземскому. (1). начало декабря 1810.";;
"Жуковский, Василий Андреевич";"поэт, переводчик, критик, педагог";"Жуковский В. А. Полное собрание сочинений и писем: В 20 т. — М.: Издательский Дом ЯСК Т. 15: Письма 1795—1817-х годов — 2019.";2019;"письмо";"односторонняя / двусторонняя";"А. И. Тургеневу. (1). 4—5 декабря 1810.";;
"Жуковский, Василий Андреевич";"поэт, переводчик, критик, педагог";"Жуковский В. А. Полное собрание сочинений и писем: В 20 т. — М.: Издательский Дом ЯСК Т. 15: Письма 1795—1817-х годов — 2019.";2019;"письмо";"односторонняя / двусторонняя";"А. И. Тургеневу. (1). декабрь 1810.";;
"Жуковский, Василий Андреевич";"поэт, переводчик, критик, педагог";"Жуковский В. А. Полное собрание сочинений и писем: В 20 т. — М.: Издательский Дом ЯСК Т. 15: Письма 1795—1817-х годов — 2019.";2019;"письмо";"односторонняя / двусторонняя";"П. А. Вяземскому. (1). вторая половина 1810.";;
"Жуковский, Василий Андреевич";"поэт, переводчик, критик, педагог";"Жуковский В. А. Полное собрание сочинений и писем: В 20 т. — М.: Издательский Дом ЯСК Т. 15: Письма 1795—1817-х годов — 2019.";2019;"письмо";"односторонняя / двусторонняя";"А. И. Тургеневу. (1). конец декабря 1810 — начало января 1811.";;
"Жуковский, Василий Андреевич";"поэт, переводчик, критик, педагог";"Жуковский В. А. Полное собрание сочинений и писем: В 20 т. — М.: Издательский Дом ЯСК Т. 15: Письма 1795—1817-х годов — 2019.";2019;"письмо";"односторонняя / двусторонняя";"А. И. Тургеневу. (1). 15 февраля 1811.";;
"Жуковский, Василий Андреевич";"поэт, переводчик, критик, педагог";"Жуковский В. А. Полное собрание сочинений и писем: В 20 т. — М.: Издательский Дом ЯСК Т. 15: Письма 1795—1817-х годов — 2019.";2019;"письмо";"односторонняя / двусторонняя";"А. И. Тургеневу. (1). 27 марта 1811.";;
"Жуковский, Василий Андреевич";"поэт, переводчик, критик, педагог";"Жуковский В. А. Полное собрание сочинений и писем: В 20 т. — М.: Издательский Дом ЯСК Т. 15: Письма 1795—1817-х годов — 2019.";2019;"письмо";"односторонняя / двусторонняя";"С. С.Уварову. (1). 4 мая 1811.";;
"Жуковский, Василий Андреевич";"поэт, переводчик, критик, педагог";"Жуковский В. А. Полное собрание сочинений и писем: В 20 т. — М.: Издательский Дом ЯСК Т. 15: Письма 1795—1817-х годов — 2019.";2019;"письмо";"односторонняя / двусторонняя";"А. И. Тургеневу. (1). начало мая (около 6-го) 1811.";;
