"автор";"род деятельности";"публикация";"год публикации";"формат публикации (переписка/письмо/отрывки/отрывок)";"односторонняя / двусторонняя";"персоналии";"примечания";"электронный источник"
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 8. Письма, июнь 1867 - июнь 1868. М.: Наука, 1990. 413, [1] с., [1] л. портр.: ил.";1990;"письмо";"односторонняя";"А. П. Голицыну. (1). 5 августа 1867.";;
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 8. Письма, июнь 1867 - июнь 1868. М.: Наука, 1990. 413, [1] с., [1] л. портр.: ил.";1990;"письмо";"односторонняя";"H. Н. Рашет. (1). 10 августа 1867.";;
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 8. Письма, июнь 1867 - июнь 1868. М.: Наука, 1990. 413, [1] с., [1] л. портр.: ил.";1990;"письмо";"односторонняя";"И. С. Аксакову. (1). 19 августа 1867.";;
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 8. Письма, июнь 1867 - июнь 1868. М.: Наука, 1990. 413, [1] с., [1] л. портр.: ил.";1990;"письмо";"односторонняя";"А. П. Голицыну. (1). 19 августа 1867.";;
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 8. Письма, июнь 1867 - июнь 1868. М.: Наука, 1990. 413, [1] с., [1] л. портр.: ил.";1990;"письмо";"односторонняя";"Морицу Гартману. (1). 20 августа 1867.";;
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 8. Письма, июнь 1867 - июнь 1868. М.: Наука, 1990. 413, [1] с., [1] л. портр.: ил.";1990;"письмо";"односторонняя";"П. В. Анненкову. (1). 28 августа 1867.";;
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 8. Письма, июнь 1867 - июнь 1868. М.: Наука, 1990. 413, [1] с., [1] л. портр.: ил.";1990;"письмо";"односторонняя";"Полине Брюэр. (1). 28 августа 1867.";;
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 8. Письма, июнь 1867 - июнь 1868. М.: Наука, 1990. 413, [1] с., [1] л. портр.: ил.";1990;"письмо";"односторонняя";"Б. Н. Чичерину. (1). 28 августа 1867.";;
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 8. Письма, июнь 1867 - июнь 1868. М.: Наука, 1990. 413, [1] с., [1] л. портр.: ил.";1990;"письмо";"односторонняя";"А. Ф. Писемскому. (1). 28 августа 1867.";;
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 8. Письма, июнь 1867 - июнь 1868. М.: Наука, 1990. 413, [1] с., [1] л. портр.: ил.";1990;"письмо";"односторонняя";"А. П. Голицыну. (1). 30 августа 1867.";;
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 8. Письма, июнь 1867 - июнь 1868. М.: Наука, 1990. 413, [1] с., [1] л. портр.: ил.";1990;"письмо";"односторонняя";"А. П. Голицыну. (1). 3 сентября 1867.";;
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 8. Письма, июнь 1867 - июнь 1868. М.: Наука, 1990. 413, [1] с., [1] л. портр.: ил.";1990;"письмо";"односторонняя";"Луи Депре. (1). 6 сентября 1867.";;
"Тургенев, Иван Сергеевич";" писатель, поэт, публицист, драматург, переводчик";"Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 8. Письма, июнь 1867 - июнь 1868. М.: Наука, 1990. 413, [1] с., [1] л. портр.: ил.";1990;"письмо";"односторонняя";"Н. А. Кишинскому. (1). 6 сентября 1867.";;
