"автор";"род деятельности";"публикация";"год публикации";"формат публикации (переписка/письмо/отрывки/отрывок)";"односторонняя / двусторонняя";"персоналии";"примечания";"электронный источник"
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 83: Письма к С. А. Толстой, 1862—1886. — 1938.";1938;"письмо";"односторонняя / двусторонняя";"С. А. Толстой. (1). 16 ноября 1866.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 83: Письма к С. А. Толстой, 1862—1886. — 1938.";1938;"письмо";"односторонняя / двусторонняя";"С. А. Толстой. (1). 19 марта 1867.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 83: Письма к С. А. Толстой, 1862—1886. — 1938.";1938;"письмо";"односторонняя / двусторонняя";"С. А. Толстой. (1). 20 марта ? 1867.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 83: Письма к С. А. Толстой, 1862—1886. — 1938.";1938;"письмо";"односторонняя / двусторонняя";"С. А. Толстой. (1). 16 июня 1867.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 83: Письма к С. А. Толстой, 1862—1886. — 1938.";1938;"письмо";"односторонняя / двусторонняя";"С. А. Толстой. (1). 16 июня 1867.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 83: Письма к С. А. Толстой, 1862—1886. — 1938.";1938;"письмо";"односторонняя / двусторонняя";"С. А. Толстой. (1). 18 июня 1867.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 83: Письма к С. А. Толстой, 1862—1886. — 1938.";1938;"письмо";"односторонняя / двусторонняя";"С. А. Толстой. (1). 20 июня 1867.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 83: Письма к С. А. Толстой, 1862—1886. — 1938.";1938;"письмо";"односторонняя / двусторонняя";"С. А. Толстой. (1). 21 июня 1867.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 83: Письма к С. А. Толстой, 1862—1886. — 1938.";1938;"письмо";"односторонняя / двусторонняя";"С. А. Толстой. (1). 22 июня 1867.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 83: Письма к С. А. Толстой, 1862—1886. — 1938.";1938;"письмо";"односторонняя / двусторонняя";"С. А. Толстой. (1). 30 июля 1867.";;
